X,Y,id_sit,iniciat_1,iniciat_2,exp_org,ini_conv,ult_conv,lugar_fisi,territorio,direccion,comuna,cut,orden,plot,long,lat,cod_plus,facebook,instagram,convocator,raciones_n,dato_fte,fecha_ingr,hora_ingre,icon_url
-70.7089996,-33.4361693,141.00000000000,acopio_solidario,,Asamblea de Vecinos Lo Besa,200413.00000000000,200521.00000000000,,Barrio Lo Besa,Gaspar de Toro 1369,Quinta Normal,13126.00000000000,0.00000000000,si,-70.70899960000,-33.43616930000,47RFH77R+GC,https://www.facebook.com/asamblea.lobesa,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.711774,-33.436329,142.00000000000,acopio_solidario,,Asamblea de Vecinos Lo Besa,200413.00000000000,200521.00000000000,,Barrio Lo Besa,Vicuña Rozas 5483,Quinta Normal,13126.00000000000,2.00000000000,si,-70.71177400000,-33.43632900000,H77Q+F7 Santiago,https://www.facebook.com/asamblea.lobesa,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.718523,-33.436926,143.00000000000,olla_comun,acopio_solidario,Olla Comun,0.00000000000,200522.00000000000,Casa familiar,,Saturno esquina Camino de Loyola,Quinta Normal,13126.00000000000,3.00000000000,si,-70.71852300000,-33.43692600000,H77J+6H Santiago,,,"a la memoria de nuestro hijo hermano esposo y amigo Wally Gajardo Lobos un gran luchador social, quien sinfn duda estaría hoy luchando junto al Pueblo, hasta la victoria final",,Opal Chile,200524.00000000000,0.00000000000,./0.png
-70.7119609,-33.4340797,144.00000000000,olla_comun,acopio_solidario,Asamblea de Vecinos Lo Besa,200518.00000000000,200525.00000000000,,Barrio Lo Besa,Maximiliano ibañez 1487,Quinta Normal,13126.00000000000,4.00000000000,si,-70.71196090000,-33.43407970000,47RFH78Q+96,https://www.facebook.com/asamblea.lobesa,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.714937,-33.436968,145.00000000000,acopio_solidario,,Grupo Apoyo Mutuo,0.00000000000,0.00000000000,,,Leonor de La Corte 5623,Quinta Normal,13126.00000000000,5.00000000000,si,-70.71493700000,-33.43696800000,H77P+62 Santiago,,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.6505963,-33.3873869,146.00000000000,acopio_solidario,,Colectivo Lo Aranguiz,0.00000000000,200520.00000000000,Plaza Lo Aránguiz,Población Zapadores,Los Zapadores 1074,Recoleta,13127.00000000000,0.00000000000,si,-70.65059630000,-33.38738690000,47RFJ87X+2Q,https://www.facebook.com/LoAranguiz.Colectivo/,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.6439746,-33.3877143,147.00000000000,olla_comun,,Colectivo Lo Aranguiz,0.00000000000,200520.00000000000,Plaza Lo Aránguiz,Población Zapadores,Alfredo Rosende 777,Recoleta,13127.00000000000,2.00000000000,si,-70.64397460000,-33.38771430000,47RFJ964+WC,https://www.facebook.com/LoAranguiz.Colectivo/,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.6374375,-33.3925429,148.00000000000,olla_comun,,Colectivo Lo Aranguiz,0.00000000000,200523.00000000000,Sede Junta de Vecinos José Santos Ossa,Población José Santos Ossa,José Santos Ossa 3544,Recoleta,13127.00000000000,3.00000000000,si,-70.63743750000,-33.39254290000,47RFJ947+X2,https://www.facebook.com/LoAranguiz.Colectivo/photos/a.136413634640845/141106654171543/?type=3&theater,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.6359274,-33.3884739,149.00000000000,olla_comun,,Vecinos y vecinas organizad@s,0.00000000000,200524.00000000000,,Población Angela Davis,José Santos Ossa 3903,Recoleta,13127.00000000000,4.00000000000,si,-70.63592740000,-33.38847390000,47RFJ967+JJ,,,,,OllasComunes_Chi_Wall,200526.00000000000,2206.00000000000,./0.png
-70.6414484,-33.4340518,150.00000000000,acopio_solidario,,Vecinos y vecinas organizad@s,0.00000000000,200525.00000000000,,Barrio Patronato,Bellavista 180,Recoleta,13127.00000000000,5.00000000000,si,-70.64144840000,-33.43405180000,47RFH985+9C,,,Solo el pueblo ayuda al pueblo,,,200529.00000000000,1628.00000000000,./0.png
-70.7318675,-33.4088992,151.00000000000,olla_comun,,Junta de Vecinos Norte Unido. Población Norte Grande,0.00000000000,200523.00000000000,Sede Social Población Norte Grande,Población Norte Grande,Bucalemu 5673,Renca,13128.00000000000,0.00000000000,si,-70.73186750000,-33.40889920000,47RFH7R9+C7,,,El pueblo ayuda al pueblo. Gran porotada solidaria. Todos los sabados en la sede,,RedApoyoComunitario_ZN_RM,200527.00000000000,1109.00000000000,./0.png
-70.7373547,-33.4095388,152.00000000000,olla_comun,,Vecinos y vecinas organizad@s,0.00000000000,200524.00000000000,,Población Robinson,Topocalma con Esmeralda,Renca,13128.00000000000,2.00000000000,si,-70.73735470000,-33.40953880000,47RFH7R7+53,,,,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.6837403,-33.4148804,153.00000000000,acopio_solidario,,Vecinos y vecinas organizad@s,0.00000000000,200525.00000000000,,Población General Manuel Bulnes,Jose Santiago Aldunate 2874,Renca,13128.00000000000,3.00000000000,si,-70.68374030000,-33.41488040000,47RFH8P8+2G,,,"Recolectamos alimentos no perecibles para ir en ayuda de nuestros vecinos que no lo estan pasando bien en estos momentos. No podemos estar indiferentes, aportemos. Hoy son ellos, mañana podemos ser nosotros. Campaña del amor",,RedApoyoComunitario_ZN_RM,200527.00000000000,1133.00000000000,./0.png
-70.6824682,-33.4160047,154.00000000000,acopio_solidario,,Vecinos y vecinas organizad@s,0.00000000000,200525.00000000000,,Población General Manuel Bulnes,Antonio Maceo 2779,Renca,13128.00000000000,4.00000000000,si,-70.68246820000,-33.41600470000,47RFH8M9+H2,,,"Recolectamos alimentos no perecibles para ir en ayuda de nuestros vecinos que no lo estan pasando bien en estos momentos. No podemos estar indiferentes, aportemos. Hoy son ellos, mañana podemos ser nosotros. Campaña del amor",,RedApoyoComunitario_ZN_RM,200527.00000000000,1133.00000000000,./0.png
-70.7246827,-33.4027857,155.00000000000,olla_comun,,Almuerzos solidarios Población La Alborada,0.00000000000,200525.00000000000,,Población Nueva Alborada,Los Cisnes 1528 (Pasaje Catorce),Renca,13128.00000000000,5.00000000000,si,-70.72468270000,-33.40278570000,47RFH7WG+V4,,,Contacto: Felipe +56949489100,,RedApoyoComunitario_ZN_RM,200527.00000000000,1159.00000000000,./0.png
-70.7041621,-33.4045666,156.00000000000,acopio_solidario,,Centro Cultural Trabun Amuley,0.00000000000,200526.00000000000,Sede Junta de Vecinos Población Maule 2,Población Maule 2,Blanco Encalada 1335,Renca,13128.00000000000,6.00000000000,si,-70.70416210000,-33.40456660000,47RFH7WW+58,,@trabun_amuley,Estaremos recolectando mercaderia frente al kiosko para seguir ayudando. Esperamos su apoyo,,RedApoyoComunitario_ZN_RM,200527.00000000000,1142.00000000000,./0.png
-70.7308113,-33.4078604,157.00000000000,olla_comun,,Vecinos y vecinas organizad@s,0.00000000000,200526.00000000000,,Población Robinson,Cruz Grande con El Cobre,Renca,13128.00000000000,7.00000000000,si,-70.73081130000,-33.40786040000,47RFH7R9+VM,,,Olla popular: la Robin y la Norte ayudando al pueblo,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.7373547,-33.4095388,158.00000000000,olla_comun,acopio_solidario,"Ollas Populares;Olla comun para el pueblo",200525.00000000000,200527.00000000000,,Población Valle de Azapa,Topocalma con Esmeralda,Renca,13128.00000000000,8.00000000000,si,-70.73735470000,-33.40953880000,47RFH7R7+53,,,Necesitamos su colaboracion y apoyo,,RedApoyoComunitario_ZN_RM,200527.00000000000,1112.00000000000,./0.png
-70.7041621,-33.4045666,159.00000000000,olla_comun,,Vecinos y vecinas organizad@s,200523.00000000000,200528.00000000000,Sede Junta de Vecinos Población Maule 2,Población Maule 2,Blanco Encalada 1335,Renca,13128.00000000000,9.00000000000,si,-70.70416210000,-33.40456660000,47RFH7WW+58,,,Sabemos que son tiempos dificiles para todos. La olla comun es nuestra respuesta.El pueblo ayuda al pueblo,,RedApoyoComunitario_ZN_RM,200527.00000000000,1121.00000000000,./0.png
-1.79769313486232e+308,-1.79769313486232e+308,160.00000000000,olla_comun,,Vecinos y vecinas organizad@s,200525.00000000000,200529.00000000000,Sede Club Villa El Salvador,Villa El Salvador,Dos Sur con Loica,Renca,13128.00000000000,10.00000000000,si,-70.69861270000,0.00000000000,47RFH8W2+4H,,,La solidaridad comienza contigo.,,RedApoyoComunitario_ZN_RM,200527.00000000000,1128.00000000000,./0.png
-70.6904006,-33.4147161,161.00000000000,olla_comun,,Vecinos y vecinas organizad@s,0.00000000000,200530.00000000000,Sede Vecinal Población Nueva Victoria,Población Nueva Victoria,Los Geranios con Mercedes Badilla,Renca,13128.00000000000,11.00000000000,si,-70.69040060000,-33.41471610000,47RFH8P5+4R,,,"Solo el pueblo ayuda al pueblo. Porque ante este gobierno inoperante con sus discursos de ""unidad nacional"" sabemos que es otra la realidad que estamos viviendo. Fuerza al pueblo trabajador!",,RedApoyoComunitario_ZN_RM,200527.00000000000,1125.00000000000,./0.png
-70.6362669,-33.5014419,162.00000000000,comedor_comunitario,,Comedor comunitario Madeco-Mademsa,0.00000000000,200521.00000000000,"Sede Junta de Vecinos Población Madeco, Plaza Madeco",Población Madeco,Ureta Cox 440,San Joaquín,13129.00000000000,0.00000000000,si,-70.63626690000,-33.50144190000,47RFF9X7+CF,,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.633457,-33.50224,163.00000000000,olla_comun,acopio_solidario,Casa popular Liber-Arte,200517.00000000000,200524.00000000000,Feria La Mussa,Feria La Mussa,San Nicolas con Juan Griego,San Joaquín,13129.00000000000,2.00000000000,si,-70.63345700000,-33.50224000000,F9X8+4J San Joaquín,https://www.facebook.com/Casa-popular-Liber-Arte-103443824683595/,,"Pan, trabajo, justicia y libertad",,Opal Chile,200524.00000000000,0.00000000000,./0.png
-70.6315099,-33.4900163,164.00000000000,olla_comun,,"Club Social y Deportivo Sócrates Oliverira; Rama Femenina CSD Sócrates Oliveira",0.00000000000,200524.00000000000,Plaza Salvador Allende,Población La Legua,Alcalde Pedro Alarcón 359,San Joaquín,13129.00000000000,3.00000000000,si,-70.63150990000,-33.49001630000,47RFG959+X9,,,Solo el pueblo ayuda al pueblo,"200",OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.6342643,-33.5005709,165.00000000000,olla_comun,,Casa popular Liber-Arte,0.00000000000,200526.00000000000,Liceo Horacio Aravena,,Ureta Cox 401,San Joaquín,13129.00000000000,4.00000000000,si,-70.63426430000,-33.50057090000,47RFF9X8+Q7,,,"Junto al profesorado del Liceo HAA la Olla Comun: alimentando al pueblo para que se levante. Pan, trabajo, justicia y dignidad",,,0.00000000000,0.00000000000,./0.png
-70.6633106,-33.503401,166.00000000000,acopio_solidario,cajas_solidarias,Cocina Solidaria Barrio Atacama,0.00000000000,200520.00000000000,,Población Atacama,Segunda Avenida 1516,San Miguel,13130.00000000000,0.00000000000,si,-70.66331060000,-33.50340100000,47RFF8WP+JM,,,,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
-70.6420574,-33.49719,167.00000000000,olla_comun,,Comedor Solidario San Miguel.,0.00000000000,200525.00000000000,Sede Club Deportivo Jose Luis Vergara,,Ingeniero Budge 609,San Miguel,13130.00000000000,2.00000000000,si,-70.64205740000,-33.49719000000,47RFG935+45,https://www.facebook.com/comedor.solidario.sm/?tn-str=k*F&hc_location=group_dialog,,Solo el pueblo ayuda al pueblo. Abierto de Lunes a Lunes,,OllasComunes_Chi_Wall,200525.00000000000,0.00000000000,./0.png
-70.6420663,-33.4973543,168.00000000000,olla_comun,acopio_solidario,Vecinos y vecinas organizad@s,200519.00000000000,200528.00000000000,Sede Club deportivo Jose Luis Vergara,"JJVV 51,52 y 53. Sector Plaza Bismark",Montreal 4511,San Miguel,13130.00000000000,3.00000000000,si,-70.64206630000,-33.49735430000,47RFG935+35,@comedor.solidario.sm,,#ElPuebloAyudaAlPueblo. Comedor solidario levantado por vecinas y vecinos solidarios.,"104",Opal Chile,200528.00000000000,1714.00000000000,./0.png
-70.6401288,-33.549341,169.00000000000,olla_comun,,Capucha Gastronómica,0.00000000000,200531.00000000000,Espacio público,Poblacion La Bandera,Independencia 9545,San Ramón,13131.00000000000,0.00000000000,si,-70.64012880000,-33.54934100000,47RFF925+7W,https://www.facebook.com/photo.php?fbid=2541026129332357&set=pcb.2541026149332355&type=3&theater,,Comida con amor para nuestrxs muchachxs,,OllasComunes_Chi_Wall,200528.00000000000,1205.00000000000,./0.png
-70.6436604,-33.5556317,170.00000000000,olla_comun,acopio_solidario,Olla kimün,0.00000000000,0.00000000000,,Población La Bandera,Puelche con Juan Antonio Rios,San Ramón,13131.00000000000,2.00000000000,si,-70.64366040000,-33.55563170000,47RFC9V4+PG,acopio4sector@ gmail.com,,"Sólo el pueblo, ayuda al pueblo",,,200527.00000000000,2210.00000000000,./0.png
-70.604343,-33.589112,171.00000000000,olla_comun,acopio_solidario,Asamblea de Organizaciones Sociales y Políticas de la Provincia Cordillera,200514.00000000000,200521.00000000000,Sede Junta de Vecinos Villa Arco Iris II,Villa Arco Iris II,Amarilla con Lila,Puente Alto,13201.00000000000,0.00000000000,si,-70.60434300000,-33.58911200000,C96W+97 Santiago,https://www.facebook.com/pages/category/Political-Organization/Asamblea-de-Organizaciones-Sociales-y-Pol%C3%ADticas-de-la-Provincia-Cordillera-423670555228280/,,Solo el pueblo ayuda al pueblo,,Apoya la olla,200525.00000000000,0.00000000000,./0.png
